Alignment,Outlier_Seq_No,Z_score,PT_ID
3J1XZ,56,59538.XP_005980180.1,4.243760363843533
3J1Y0,5,29073.XP_008690873.1,4.195936927146959
3J1Y1,37,9733.XP_004281861.1,7.8836641334216235
3J1Y3,5,10160.XP_004645690.1,8.394716840274262
3J1Y4,28,9986.ENSOCUP00000006706,4.599392891107948
3J1Y5,15,59463.ENSMLUP00000021119,10.392900390885426
3J1Y6,17,9371.XP_004705383.1,8.078188152191911
3J1Y7,8,10181.XP_004838916.1,7.751332892787614
3J1Y8,11,9361.ENSDNOP00000025862,5.406597720870977
3J1Y9,21,9478.XP_008066884.1,3.7276818072871816
3J1YA,34,885580.XP_010631457.1,5.235286776035877
3J1YB,3,29073.XP_008691122.1,6.459076121336506
3J1YC,24,1026970.XP_008853454.1,4.994349875176301
3J1YD,9,59538.XP_005983081.1,4.8384356970596025
3J1YE,63,29073.XP_008685140.1,11.128866330401681
3J1YF,1,42254.XP_004602845.1,7.626829172562941
3J1YG,7,10160.XP_004631408.1,6.41207638218744
3J1YH,71,482537.XP_008566762.1,9.078415990180916
3J1YI,60,9612.ENSCAFP00000001439,7.039131549517069
3J1YJ,18,9365.XP_007528254.1,8.028765329416473
3J1YK,22,10090.ENSMUSP00000124017,5.881040529832933
3J1YM,61,9541.XP_005590463.1,7.8378633624268295
3J1YN,60,59538.XP_005985567.1,4.893477755302466
3J1YP,55,61622.XP_010382252.1,4.71423786495525
3J1YQ,55,34839.XP_005397326.1,5.721872880167942
3J1YR,4,13616.ENSMODP00000015166,6.983706816866185
3J1YS,37,185453.XP_006874972.1,7.460812409128302
3J1YT,19,9365.XP_007538859.1,5.248532193327131
3J1YU,13,29073.XP_008700322.1,6.377259623806025
3J1YV,20,9986.ENSOCUP00000016103,6.065707436498561
3J1YW,6,246437.XP_006146384.1,4.718606706274321
3J1YX,33,9767.XP_007196411.1,6.890908376987363
3J1YY,11,9986.ENSOCUP00000000097,7.320282917621208
3J1YZ,30,109478.XP_005883873.1,5.131949067702663
3J1Z2,44,9685.ENSFCAP00000000320,5.5957681215755155
3J1Z3,18,9361.ENSDNOP00000031751,4.831783517521541
3J1Z4,66,9612.ENSCAFP00000028257,8.169101506770241
3J1Z5,5,13616.ENSMODP00000018781,6.4705298046793285
3J1Z6,12,72004.XP_005888956.1,6.535216520543386
3J1Z7,13,9305.ENSSHAP00000002776,6.856825689861795
3J1Z8,90,61622.XP_010367275.1,10.187074611080996
3J1Z9,15,9478.XP_008047729.1,6.490138521453928
3J1ZA,20,10042.XP_006997120.1,3.924357765322345
3J1ZC,8,10181.XP_004850870.1,7.139050483251671
3J1ZD,19,9365.XP_007531651.1,3.833117319170695
St. Dev == 0, crisp alignment at N-ter
3J1ZG,41,9713.XP_006746010.1,7.045712912099575
3J1ZH,19,246437.XP_006154371.1,3.2116317796045837
3J1ZJ,54,59538.XP_005981507.1,8.11570596549833
3J1ZM,6,10181.XP_004869631.1,7.02542181976818
3J1ZN,7,13616.ENSMODP00000012114,3.101708594623624
3J1ZP,46,9694.XP_007089263.1,6.036367111622068
3J1ZQ,3,28737.XP_006900085.1,6.619152003219992
3J1ZR,30,9818.XP_007952969.1,6.845019759954559
3J1ZS,48,246437.XP_006150484.1,5.547570116801148
3J1ZT,14,34839.XP_005376641.1,6.595635782772775
3J1ZV,7,13616.ENSMODP00000006514,8.201830529331868
3J1ZW,74,9541.XP_005562004.1,5.584105073635356
3J1ZX,23,10042.XP_006991077.1,6.3580137944515025
3J1ZY,10,10160.XP_004637352.1,8.244421620990519
3J1ZZ,66,9597.XP_003828672.2,5.882366826191343
3J200,10,10160.XP_004629322.1,3.915035533654776
3J201,21,43179.ENSSTOP00000006305,4.846359585208864
3J203,38,89462.XP_006057043.1,6.484280072039884
3J205,4,9685.ENSFCAP00000024190,4.0091307576189
3J206,9,10160.XP_004636393.1,8.300321042393517
3J207,21,9478.XP_008071306.1,5.61586470468637
3J208,34,9978.XP_004598248.1,8.42282021543069
3J209,108,9478.XP_008057372.1,5.23298074418911
3J20A,29,9986.ENSOCUP00000006183,7.975220280577435
3J20B,4,28737.XP_006894766.1,5.962266577499143
3J20C,39,9694.XP_007088065.1,8.119376696539684
3J20D,19,9361.ENSDNOP00000028148,7.481657677693635
3J20F,40,9778.XP_004379894.1,5.474243281884151
3J20G,47,60711.ENSCSAP00000009678,4.715338767382326
3J20H,40,9694.XP_007073123.1,6.682481073124244
3J20I,26,885580.XP_010624374.1,4.886501973735818
3J20J,54,61622.XP_010377811.1,8.156223979904487
3J20K,68,9555.ENSPANP00000018267,7.738495782128709
3J20M,24,885580.XP_010621404.1,5.924972345183019
3J20P,42,79684.XP_005364068.1,8.366579290083152
3J20Q,15,9258.ENSOANP00000020573,6.0348156526704235
3J20R,45,9733.XP_004285466.1,4.684096598638094
3J20U,4,13616.ENSMODP00000019785,7.408219482771866
3J20V,54,51337.XP_004667097.1,5.514447026526904
3J20W,44,72004.XP_005908151.1,7.631863290744885
3J20X,39,9733.XP_004274808.1,7.693742747855714
3J20Y,59,29073.XP_008691387.1,6.205914300783704
3J20Z,17,9371.XP_004718251.1,6.958661549562078
3J210,3,42254.XP_004616086.1,5.695046934457828
3J211,54,61622.XP_010379351.1,4.459575667292577
3J212,104,51337.XP_004649849.1,8.289182435615771
3J213,35,109478.XP_005880327.1,7.227775025880871
3J214,2,34839.XP_005408044.1,4.441515558957982
3J215,18,9365.XP_007521471.1,8.319719530996544
3J216,35,885580.XP_010630353.1,5.412567468490011
3J217,43,59538.XP_005985758.1,8.056546729620804
3J218,45,9733.XP_004281803.1,6.412263232906872
3J219,2,51337.XP_004667658.1,6.78334662215865
3J21A,30,9986.ENSOCUP00000002782,8.263125495981654
3J21C,55,10036.XP_005082196.1,4.851737586590728
3J21D,63,9612.ENSCAFP00000012322,5.502770073600601
3J21E,58,72004.XP_005891328.1,4.939834229200375
3J21F,32,79684.XP_005346769.1,3.399200831131657
3J21G,29,9739.XP_004315213.1,7.119151295405787
3J21J,114,9361.ENSDNOP00000034171,10.53294857466478
3J21K,64,9597.XP_003846183.2,6.751939321348617
3J21M,69,28737.XP_006902685.1,8.34999149336432
3J21N,58,59538.XP_005972437.1,4.288383339309547
3J21Q,53,61622.XP_010353384.1,4.876572245508637
3J21R,88,10160.XP_004634206.1,5.935185162836962
3J21T,30,10029.XP_007631385.1,5.736424783580916
3J21U,13,10029.XP_007613320.1,4.739660487009619
3J21V,20,9478.XP_008067519.1,7.071030475203677
3J21W,11,10029.XP_007637053.1,7.358453578722155
3J21X,32,9978.XP_004591762.1,6.751526883262177
3J21Y,26,9371.XP_004699092.1,7.7296314868907965
3J21Z,68,29073.XP_008695860.1,8.222875355730672
3J220,71,9597.XP_008951832.1,6.33536804027481
3J221,68,9601.ENSPPYP00000015757,8.352013672754588
3J222,47,29078.XP_008149226.1,7.80704945623489
3J223,62,51337.XP_004657054.1,8.396469050911904
3J224,30,9986.ENSOCUP00000026370,4.066334222895313
3J225,11,34839.XP_005399904.1,4.87477561932248
3J226,32,27679.XP_010349121.1,13.694117949202289
3J227,33,9986.ENSOCUP00000015166,8.068612965304435
3J229,8,246437.XP_006156290.1,6.398445097768415
3J22A,41,61853.ENSNLEP00000004356,5.181006188028018
3J22C,10,10160.XP_004641247.1,5.218107117835215
3J22D,23,9733.XP_004272702.1,5.670003733292855
3J22E,42,9668.ENSMPUP00000007459,4.894691915208311
3J22F,69,29078.XP_008145590.1,9.210877139228083
3J22G,4,27679.XP_003928312.2,7.553446526328215
3J22H,51,61853.ENSNLEP00000008448,3.590049156587509
3J22I,45,9361.ENSDNOP00000006300,7.782696679488096
3J22J,63,59538.XP_005956679.1,7.171824058446432
3J22K,78,9544.ENSMMUP00000025533,3.5688897382687763
3J22M,74,9593.ENSGGOP00000001832,5.273141878165595
3J22N,15,9258.ENSOANP00000000651,3.2472583463645037
3J22P,2,89462.XP_006056189.1,4.1190101595675035
3J22Q,8,27679.XP_003923521.2,4.4004559157266305
3J22R,40,29073.XP_008709557.1,5.779777102909823
3J22S,56,59538.XP_005970319.1,5.410093332541493
3J22T,112,9785.ENSLAFP00000024883,9.920751642868792
3J22U,12,9986.ENSOCUP00000009352,8.197374294329116
3J22V,151,1026970.XP_008826519.1,11.755264254348248
3J22W,59,59538.XP_005975301.1,8.240964794393317
3J22X,61,9668.ENSMPUP00000003399,6.363524007645497
3J22Y,3,27679.XP_010341853.1,7.616867247541253
3J22Z,38,482537.XP_008577476.1,10.820226176164752
3J230,3,225400.XP_006761715.1,5.613240091985621
3J231,12,89462.XP_006053649.1,3.3262065909786576
3J232,5,27679.XP_010333741.1,8.03945735285162
3J233,12,72004.XP_005911351.1,4.33791854339488
3J234,34,89462.XP_006051512.1,4.295540048286453
3J235,67,9541.XP_005564121.1,5.661373127489748
3J236,48,9778.XP_004374438.1,7.39668178860758
3J237,32,10029.XP_007606968.1,3.627556609520548
3J238,29,9978.XP_004598453.1,7.4162449382462965
3J239,42,9646.ENSAMEP00000013205,3.198633783104042
3J23B,54,89462.XP_006043586.1,5.083051940502179
3J23C,29,9818.XP_007941437.1,8.228957621459852
3J23D,10,9541.XP_005544359.1,5.740238285164632
3J23E,61,59538.XP_005979701.1,5.425105025395821
3J23F,17,10160.XP_004630593.1,10.320096049958163
3J23G,22,10029.XP_007613351.1,8.31590669097168
3J23H,67,9601.ENSPPYP00000001952,6.245423588025536
3J23I,16,51337.XP_004651432.1,4.037386198329861
3J23J,43,109478.XP_005869312.1,5.362546458913504
3J23K,44,9668.ENSMPUP00000001566,4.9822626609497105
3J23M,69,9597.XP_008959817.1,3.803311104925566
3J23N,21,9478.XP_008048922.1,5.620114808910533
3J23P,55,34839.XP_005383674.1,5.098956715715364
3J23Q,19,10029.XP_007606988.1,3.430281502879514
3J23S,7,13616.ENSMODP00000002175,7.894186346565029
3J23T,66,9541.XP_005563315.1,4.414420330958606
3J23U,22,9986.ENSOCUP00000008126,5.903930345258038
3J23V,27,9818.XP_007947511.1,5.2290346033190165
3J23X,11,51337.XP_004673012.1,4.188153757067362
3J23Y,5,72004.XP_005900206.1,3.927515797404818
3J23Z,3,34839.XP_005405513.1,7.893920073361565
3J240,49,185453.XP_006864511.1,7.491040458514107
3J241,56,42254.XP_004620346.1,4.588406625567264
3J242,62,34839.XP_005386345.1,6.524846130084341
3J244,11,10160.XP_004623992.1,8.18117442099158
3J245,15,9258.ENSOANP00000009050,5.542706116206316
3J246,37,246437.XP_006171110.1,8.283345883752355
3J247,31,185453.XP_006868446.1,7.058923462152139
3J248,8,28737.XP_006884976.1,5.369840115287588
3J249,18,9258.ENSOANP00000020381,9.05552743145828
3J24A,66,9668.ENSMPUP00000000755,8.38042437828332
3J24D,8,13616.ENSMODP00000026410,8.13541922387555
St. Dev == 0, crisp alignment at N-ter
3J24F,59,29073.XP_008705915.1,5.239194667483583
3J24I,33,9778.XP_004384193.1,6.101050681245885
3J24J,72,9541.XP_005576574.1,3.762151137268657
3J24K,36,246437.XP_006146223.1,5.601221259851862
3J24M,54,109478.XP_005874372.1,7.264511283651472
3J24N,50,61622.XP_010367395.1,4.693793532251766
3J24P,1,9483.ENSCJAP00000003940,4.573436689002653
3J24Q,54,59538.XP_005981219.1,3.1467369429206937
3J24R,55,59538.XP_005958397.1,6.7334220544169945
3J24S,6,27679.XP_010333486.1,8.236793465378504
3J24T,9,13616.ENSMODP00000009522,7.349484701197379
3J24U,4,61622.XP_010374021.1,9.661714216645477
3J24V,44,9668.ENSMPUP00000012295,7.681730836172675
3J24W,70,10036.XP_005069358.1,9.128754503533335
3J24X,30,10042.XP_006984291.1,4.902589988220371
3J24Y,34,9940.ENSOARP00000003345,3.8799488350372826
3J250,56,34839.XP_005387320.1,6.614005102782203
3J251,14,9541.XP_005549567.1,3.43838315308977
3J253,3,34839.XP_005409798.1,6.107507001619333
3J254,6,13616.ENSMODP00000024566,4.651281327736256
3J256,44,9713.XP_006737414.1,8.307440657664959
3J257,53,34839.XP_005382395.1,8.176254456215618
3J258,33,10029.XP_007617677.1,7.48953689982419
3J25A,26,9305.ENSSHAP00000010115,8.765662619814798
3J25B,60,61622.XP_010372922.1,4.028206819638936
3J25C,7,13616.ENSMODP00000007038,6.620751304354761
3J25D,49,9739.XP_004313638.1,8.339077482164303
3J25E,29,34839.XP_005373326.1,4.154274847507445
3J25F,42,61853.ENSNLEP00000021425,5.44289308366488
3J25G,38,109478.XP_005862742.1,4.22753057663467
3J25H,39,9739.XP_004324070.1,8.598317990340076
3J25I,47,9668.ENSMPUP00000011506,8.540251446217763
3J25J,56,9668.ENSMPUP00000015228,5.913739305618582
3J25K,44,9778.XP_004388070.1,5.196044175175507
3J25M,60,28737.XP_006881740.1,6.385281120476549
3J25N,14,9646.ENSAMEP00000021224,3.017183554806801
3J25P,53,72004.XP_005909240.1,4.869566399414117
3J25R,71,9478.XP_008057522.1,7.129850344817058
3J25S,60,27679.XP_010329370.1,6.131016382326954
3J25T,36,225400.XP_006771976.1,6.739436193758788
3J25U,41,109478.XP_005879965.1,6.5777168173580165
3J25V,19,9978.XP_004588603.1,4.099480715368151
3J25W,35,246437.XP_006141307.1,5.302171656322543
3J25X,9,61622.XP_010379292.1,5.59142321872148
3J25Y,7,10160.XP_004640815.1,8.612969371947163
3J25Z,35,246437.XP_006145474.1,6.056353963315273
3J260,6,10181.XP_004836170.1,8.600736016485852
3J261,14,9305.ENSSHAP00000019384,5.576506219550334
3J262,28,9818.XP_007957646.1,7.526388074988015
3J263,36,9986.ENSOCUP00000017393,8.230745513887493
3J264,39,72004.XP_005907912.1,6.109169316456168
3J265,7,27679.XP_003934280.2,6.27098020147288
3J267,48,9733.XP_004274892.1,4.830622911732066
3J268,26,482537.XP_008562932.1,8.31284456301161
3J269,18,9371.XP_004706544.1,6.409359627070163
3J26A,48,246437.XP_006142421.1,5.973975195537419
3J26B,16,9402.XP_006908907.1,7.272547216264411
3J26C,38,132908.ENSPVAP00000004378,7.580484198696298
3J26D,5,28737.XP_006895249.1,3.1436724010670765
3J26E,9,10181.XP_004863866.1,4.480942525617974
3J26F,38,1026970.XP_008839663.1,8.188615520141056
3J26G,42,34839.XP_005386306.1,4.1966304274326935
3J26H,61,885580.XP_010643931.1,7.762396970737304
3J26J,13,9258.ENSOANP00000019936,4.666346247725829
3J26K,45,61622.XP_010387834.1,5.996343298778609
3J26N,59,34839.XP_005382191.1,6.269138623867236
3J26P,6,29073.XP_008688427.1,4.7627698470947655
3J26Q,58,42254.XP_004621850.1,8.356405596864542
3J26R,4,28737.XP_006893046.1,8.393980646554185
3J26S,273,28737.XP_006903359.1,16.101151990236378
3J26T,10,27679.XP_010345611.1,4.882207661875275
3J26U,36,109478.XP_005883284.1,5.717544757814611
3J26V,28,225400.XP_006777314.1,4.963013664847224
3J26W,45,9707.XP_004405009.1,3.680326580020996
3J26X,35,246437.XP_006140916.1,6.505479189004993
3J26Y,14,9478.XP_008059980.1,5.288503264084927
3J26Z,42,9668.ENSMPUP00000009891,6.210745935628133
3J270,62,27679.XP_003930689.2,5.665544647812539
3J272,28,10029.XP_007620731.1,4.442311614502469
3J273,152,9361.ENSDNOP00000029267,6.4482639140208375
3J274,3,29073.XP_008703981.1,5.408057601614651
3J276,37,89462.XP_006071645.1,5.399288309994334
3J277,71,10181.XP_004875484.1,8.846517369293828
3J278,7,27679.XP_003931887.1,5.315348648689593
3J279,28,10029.XP_007616071.1,3.3665120453683457
3J27B,10,10181.XP_004852007.1,5.295005445849011
3J27C,11,29073.XP_008683010.1,5.638344022592881
3J27D,32,225400.XP_006771285.1,7.801522359805541
3J27E,9,13616.ENSMODP00000009252,8.145563544803501
3J27F,66,9541.XP_005568868.1,7.163569462945112
3J27G,30,109478.XP_005860016.1,8.552025977147355
3J27H,41,34839.XP_005380108.1,6.568431077487681
3J27I,20,885580.XP_010630142.1,4.021288770555633
3J27J,7,10141.ENSCPOP00000005785,4.969778536182341
3J27M,7,9978.XP_004590567.1,3.8330971492374646
3J27N,34,9986.ENSOCUP00000019229,5.034553503597091
3J27P,58,9612.ENSCAFP00000036123,6.966494581462029
3J27Q,49,34839.XP_005378918.1,6.074483434690056
3J27R,33,885580.XP_010640129.1,6.2082406860948645
3J27S,22,9986.ENSOCUP00000003821,7.382417820588755
3J27T,30,10029.XP_007609070.1,5.172963834953035
3J27U,31,109478.XP_005883670.1,4.998524866207614
3J27V,28,246437.XP_006165961.1,6.5922929800912184
3J27W,10,51337.XP_004671810.1,5.532954658649523
3J27X,55,61622.XP_010354207.1,7.501236100976531
3J27Z,58,59538.XP_005974393.1,6.043146523017376
3J280,1,42254.XP_004619589.1,6.214039308460461
3J281,47,118797.XP_007449420.1,3.706774167934991
3J282,8,10181.XP_004852702.1,7.976170457669969
3J284,16,9478.XP_008067235.1,7.344175297012664
3J286,54,89462.XP_006050034.1,4.932663281069902
3J287,3,10181.XP_004873652.1,4.924116329903122
3J288,3,28737.XP_006881444.1,6.547360000066217
3J28A,61,29078.XP_008144797.1,7.236329203929252
3J28B,34,9478.XP_008068836.1,7.534500516232171
3J28C,54,59538.XP_005969707.1,9.356003922705284
3J28D,37,89462.XP_006078524.1,5.751999110910338
3J28E,8,13616.ENSMODP00000039098,8.29288599731266
3J28F,110,9478.XP_008061087.1,9.893956383704188
3J28G,25,9365.XP_007523137.1,8.322081967985769
3J28H,18,9361.ENSDNOP00000020642,5.647955634139867
3J28I,33,9940.ENSOARP00000022727,5.7393354198398105
3J28J,55,9478.XP_008064425.1,14.739451585935635
3J28K,43,79684.XP_005360619.1,6.73495082089209
3J28M,8,10181.XP_004842765.1,4.208699478123766
3J28N,45,61622.XP_010360627.1,6.172951831993843
3J28P,49,9668.ENSMPUP00000002518,5.949919413068698
3J28R,49,225400.XP_006760292.1,5.814219836645829
3J28S,102,9483.ENSCJAP00000010889,5.964263898848203
3J28T,28,185453.XP_006867166.1,7.940557270257137
3J28U,46,9767.XP_007164438.1,7.488423098518867
3J28V,13,9305.ENSSHAP00000016346,6.737282571880933
3J28X,50,9713.XP_006741529.1,3.0080665239278486
3J28Z,40,109478.XP_005882979.1,6.118677730089176
3J290,29,9823.ENSSSCP00000018422,3.1425149731696327
3J291,58,34839.XP_005387290.1,6.873303479621212
3J293,16,9371.XP_004714141.1,7.244122511953824
3J294,36,109478.XP_005878643.1,4.8858710275195545
3J295,17,9371.XP_004711575.1,7.992342939620218
3J296,45,9694.XP_007073021.1,4.753555878017852
3J297,18,9258.ENSOANP00000022122,4.06287788940131
3J299,62,42254.XP_004612448.1,7.358542697057992
3J29A,19,9402.XP_006915145.1,9.052962232993812
3J29B,45,9707.XP_004395183.1,8.20618197681106
3J29C,43,27679.XP_003929597.1,5.358231678678453
3J29D,38,59538.XP_005985311.1,4.941113354786961
3J29E,30,10029.XP_007610095.1,4.875603937967781
3J29F,26,9940.ENSOARP00000009775,5.793801639263153
3J29G,15,10160.XP_004642834.1,6.925200850124507
3J29H,38,27679.XP_003933851.1,6.762714282379303
3J29I,7,29078.XP_008142255.1,5.569145770707085
3J29J,3,34839.XP_005401079.1,5.1619860715828585
3J29M,11,109478.XP_005886344.1,6.089123688178323
3J29N,36,109478.XP_005872684.1,4.4553513346598645
3J29P,50,9713.XP_006744967.1,8.40508659747801
3J29Q,48,59538.XP_005968264.1,8.861253440344832
3J29R,3,34839.XP_005412100.1,4.775017873825236
3J29T,62,51337.XP_004673382.1,4.217336880224345
3J29U,6,13616.ENSMODP00000014550,5.586045492082903
3J29W,4,29073.XP_008683810.1,7.7949702282749715
3J29Y,42,79684.XP_005348721.1,7.49182590570372
3J2A0,11,9694.XP_007087297.1,3.4141832166253376
3J2A1,41,89462.XP_006066318.1,7.861710296418736
3J2A3,30,10029.XP_007622861.1,5.337133922641429
3J2A4,69,9541.XP_005555683.1,6.715976545416883
3J2A5,24,9544.ENSMMUP00000000705,4.564880494100902
3J2A6,60,60711.ENSCSAP00000002132,3.6579126669985285
3J2A7,43,9767.XP_007191991.1,4.937104414532874
3J2A8,69,29078.XP_008150559.1,5.132051708047734
3J2A9,11,9694.XP_007079725.1,9.341857190566625
3J2AB,11,10029.XP_007631325.1,8.83178360602448
3J2AD,86,9478.XP_008067964.1,7.024780057944907
3J2AE,29,225400.XP_006765827.1,4.691304894369376
3J2AF,60,59538.XP_005982502.1,5.181782711751728
3J2AG,2,225400.XP_006776690.1,4.856547637501059
3J2AH,8,9986.ENSOCUP00000006988,3.854157688454779
3J2AI,4,13616.ENSMODP00000012039,7.874837091138397
3J2AJ,4,10160.XP_004644562.1,3.2388476057015483
3J2AK,62,9646.ENSAMEP00000014788,4.227011388113183
3J2AM,9,10029.XP_007637920.1,6.149420932791651
3J2AN,68,9601.ENSPPYP00000001379,5.192947073814769
3J2AQ,31,9767.XP_007174268.1,3.107576849456501
3J2AR,11,42254.XP_004602629.1,6.135473908892315
3J2AT,8,13616.ENSMODP00000015956,8.281694331932005
3J2AU,4,9361.ENSDNOP00000028818,4.102766150162264
3J2AW,48,9767.XP_007172682.1,8.280285198504984
3J2AX,3,29073.XP_008706875.1,7.825944174157469
3J2AY,48,89462.XP_006059812.1,7.737332646158986
3J2AZ,30,10042.XP_006975405.1,5.479550870967077
3J2B0,61,9612.ENSCAFP00000028422,6.828816848394411
3J2B1,54,34839.XP_005396358.1,6.307380462723878
3J2B2,36,109478.XP_005865608.1,7.015481320329841
3J2B3,48,225400.XP_006760849.1,5.9542981248436
3J2B4,17,9767.XP_007182703.1,7.341973086542636
3J2B5,27,9361.ENSDNOP00000021651,8.312787361094005
3J2B6,41,89462.XP_006078021.1,7.751257513340884
3J2B7,26,246437.XP_006149305.1,6.6448903824934815
3J2B8,5,482537.XP_008568507.1,5.527246237639825
3J2B9,19,9305.ENSSHAP00000009651,5.047875020350126
3J2BA,42,9739.XP_004331209.1,6.634097024143959
3J2BB,67,9668.ENSMPUP00000001407,4.475973005742671
3J2BC,46,9694.XP_007089859.1,4.88133166812462
3J2BD,60,9940.ENSOARP00000011581,7.028774391824364
3J2BE,24,1026970.XP_008826471.1,7.908860387820844
3J2BF,6,27679.XP_010344035.1,3.230653676455316
3J2BG,2,246437.XP_006141942.1,5.527368810539266
3J2BH,2,885580.XP_010622733.1,8.210903031694222
3J2BJ,49,42254.XP_004616278.1,4.447483129165108
3J2BK,5,10160.XP_004628635.1,8.528261479213697
3J2BM,52,72004.XP_005906465.1,4.760487651644444
3J2BN,36,9940.ENSOARP00000015368,5.9352465043496725
3J2BP,50,89462.XP_006043477.1,7.893413803901489
3J2BQ,36,118797.XP_007456424.1,7.80251602668198
3J2BR,50,9778.XP_004380353.1,7.050433603160503
3J2BS,66,9612.ENSCAFP00000010624,6.275322545186749
3J2BT,37,225400.XP_006772071.1,4.147233158551878
3J2BU,23,10042.XP_006975760.1,6.088429905472985
3J2BV,54,42254.XP_004618096.1,7.793554826827071
3J2BW,18,9365.XP_007538337.1,6.046004686513751
3J2BX,28,10036.XP_005066896.1,6.667194329376271
3J2BY,55,9646.ENSAMEP00000019060,4.915273426171784
3J2BZ,39,72004.XP_005910810.1,5.105755582429573
3J2C0,50,79684.XP_005345939.1,7.970524359758045
3J2C1,21,9402.XP_006923814.1,3.627171911751682
3J2C2,41,89462.XP_006053627.1,6.439596849854194
3J2C3,44,1026970.XP_008838802.1,7.650114293226556
3J2C4,24,482537.XP_008576388.1,4.7115779781806815
3J2C6,37,89462.XP_006069069.1,5.462238408753116
3J2C7,4,13616.ENSMODP00000016609,7.995089442033056
3J2C8,16,9365.XP_007538831.1,3.5588563934081883
3J2C9,46,9694.XP_007098557.1,5.578707808964734
3J2CA,17,9371.XP_004714607.1,4.7353013562963655
3J2CB,9,10116.ENSRNOP00000045539,8.658125782666902
3J2CC,47,9818.XP_007948564.1,5.4098939118921185
3J2CD,80,9478.XP_008048605.1,6.5384066507880565
3J2CE,55,34839.XP_005412132.1,6.611310743093694
3J2CF,18,9371.XP_004709552.1,4.545456391894539
3J2CH,13,9361.ENSDNOP00000002874,8.319458191793846
3J2CI,7,9913.ENSBTAP00000054609,3.641874549025578
3J2CJ,30,9818.XP_007947927.1,4.132345785403352
3J2CK,14,9305.ENSSHAP00000002847,8.425210127590997
3J2CM,67,9541.XP_005558156.1,5.826512505644921
3J2CN,57,42254.XP_004602910.1,6.283299017725553
3J2CP,27,482537.XP_008562799.1,5.661726385765443
3J2CQ,36,109478.XP_005870485.1,7.717359276058132
3J2CR,9,10042.XP_006982541.1,8.32704027931099
3J2CS,13,9305.ENSSHAP00000018911,8.411010630580714
3J2CV,74,9541.XP_005549897.1,8.575209908964776
3J2CW,58,34839.XP_005395606.1,5.045401328944237
3J2CY,34,9978.XP_004598110.1,3.6461108612477817
3J2CZ,8,13616.ENSMODP00000024846,4.296454957312658
